trial	mean_acc	n_ok_folds	n_fail_folds	params_json
6079	0.6454545454545454	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 6, "model__random_type": "uniform", "model__treinador": "solution1"}
6080	0.6454545454545454	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 6, "model__random_type": "uniform", "model__treinador": "solution2"}
6081	0.690909090909091	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 7, "model__random_type": "normal", "model__treinador": "solution1"}
6082	0.690909090909091	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 7, "model__random_type": "normal", "model__treinador": "solution2"}
6083	0.6363636363636364	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 7, "model__random_type": "uniform", "model__treinador": "solution1"}
6084	0.6363636363636364	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 7, "model__random_type": "uniform", "model__treinador": "solution2"}
6085	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 8, "model__random_type": "normal", "model__treinador": "solution1"}
6086	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 8, "model__random_type": "normal", "model__treinador": "solution2"}
6087	0.6363636363636364	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 8, "model__random_type": "uniform", "model__treinador": "solution1"}
6088	0.6363636363636364	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 8, "model__random_type": "uniform", "model__treinador": "solution2"}
6089	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 9, "model__random_type": "normal", "model__treinador": "solution1"}
6090	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 9, "model__random_type": "normal", "model__treinador": "solution2"}
6091	0.6363636363636364	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 9, "model__random_type": "uniform", "model__treinador": "solution1"}
6092	0.6363636363636364	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 9, "model__random_type": "uniform", "model__treinador": "solution2"}
6093	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 10, "model__random_type": "normal", "model__treinador": "solution1"}
6094	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 10, "model__random_type": "normal", "model__treinador": "solution2"}
6095	0.6363636363636364	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 10, "model__random_type": "uniform", "model__treinador": "solution1"}
6096	0.6363636363636364	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 10, "model__random_type": "uniform", "model__treinador": "solution2"}
6097	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 13, "model__random_type": "normal", "model__treinador": "solution1"}
6098	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 13, "model__random_type": "normal", "model__treinador": "solution2"}
6099	0.6363636363636364	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 13, "model__random_type": "uniform", "model__treinador": "solution1"}
6100	0.6363636363636364	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 13, "model__random_type": "uniform", "model__treinador": "solution2"}
6101	0.6727272727272726	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 17, "model__random_type": "normal", "model__treinador": "solution1"}
6102	0.6727272727272726	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 17, "model__random_type": "normal", "model__treinador": "solution2"}
6103	0.6272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 17, "model__random_type": "uniform", "model__treinador": "solution1"}
6104	0.6272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 17, "model__random_type": "uniform", "model__treinador": "solution2"}
6105	0.6727272727272726	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 25, "model__random_type": "normal", "model__treinador": "solution1"}
6106	0.6727272727272726	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 25, "model__random_type": "normal", "model__treinador": "solution2"}
6107	0.6272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 25, "model__random_type": "uniform", "model__treinador": "solution1"}
6108	0.6272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 25, "model__random_type": "uniform", "model__treinador": "solution2"}
6109	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 1, "model__random_type": "normal", "model__treinador": "solution1"}
6110	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 1, "model__random_type": "normal", "model__treinador": "solution2"}
6111	0.7636363636363637	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 1, "model__random_type": "uniform", "model__treinador": "solution1"}
6112	0.7636363636363637	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 1, "model__random_type": "uniform", "model__treinador": "solution2"}
6113	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 2, "model__random_type": "normal", "model__treinador": "solution1"}
6114	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 2, "model__random_type": "normal", "model__treinador": "solution2"}
6115	0.709090909090909	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 2, "model__random_type": "uniform", "model__treinador": "solution1"}
6116	0.709090909090909	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 2, "model__random_type": "uniform", "model__treinador": "solution2"}
6117	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 3, "model__random_type": "normal", "model__treinador": "solution1"}
6118	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 3, "model__random_type": "normal", "model__treinador": "solution2"}
6119	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 3, "model__random_type": "uniform", "model__treinador": "solution1"}
6120	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 3, "model__random_type": "uniform", "model__treinador": "solution2"}
6121	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 4, "model__random_type": "normal", "model__treinador": "solution1"}
6122	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 4, "model__random_type": "normal", "model__treinador": "solution2"}
6123	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 4, "model__random_type": "uniform", "model__treinador": "solution1"}
6124	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 4, "model__random_type": "uniform", "model__treinador": "solution2"}
6125	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 5, "model__random_type": "normal", "model__treinador": "solution1"}
6126	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 5, "model__random_type": "normal", "model__treinador": "solution2"}
6127	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 5, "model__random_type": "uniform", "model__treinador": "solution1"}
6128	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 5, "model__random_type": "uniform", "model__treinador": "solution2"}
6129	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 6, "model__random_type": "normal", "model__treinador": "solution1"}
6130	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 6, "model__random_type": "normal", "model__treinador": "solution2"}
6131	0.6727272727272727	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 6, "model__random_type": "uniform", "model__treinador": "solution1"}
6132	0.6727272727272727	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 6, "model__random_type": "uniform", "model__treinador": "solution2"}
6133	0.6909090909090908	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 7, "model__random_type": "normal", "model__treinador": "solution1"}
6134	0.6909090909090908	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 7, "model__random_type": "normal", "model__treinador": "solution2"}
6135	0.6727272727272727	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 7, "model__random_type": "uniform", "model__treinador": "solution1"}
6136	0.6727272727272727	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 7, "model__random_type": "uniform", "model__treinador": "solution2"}
6137	0.6909090909090908	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 8, "model__random_type": "normal", "model__treinador": "solution1"}
6138	0.6909090909090908	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 8, "model__random_type": "normal", "model__treinador": "solution2"}
6139	0.6818181818181818	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 8, "model__random_type": "uniform", "model__treinador": "solution1"}
6140	0.6818181818181818	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 8, "model__random_type": "uniform", "model__treinador": "solution2"}
6141	0.6909090909090908	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 9, "model__random_type": "normal", "model__treinador": "solution1"}
6142	0.6909090909090908	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 9, "model__random_type": "normal", "model__treinador": "solution2"}
6143	0.6909090909090908	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 9, "model__random_type": "uniform", "model__treinador": "solution1"}
6144	0.6909090909090908	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 9, "model__random_type": "uniform", "model__treinador": "solution2"}
6145	0.6909090909090908	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 10, "model__random_type": "normal", "model__treinador": "solution1"}
6146	0.6909090909090908	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 10, "model__random_type": "normal", "model__treinador": "solution2"}
6147	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 10, "model__random_type": "uniform", "model__treinador": "solution1"}
6148	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 10, "model__random_type": "uniform", "model__treinador": "solution2"}
6149	0.6909090909090908	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 13, "model__random_type": "normal", "model__treinador": "solution1"}
6150	0.6909090909090908	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 13, "model__random_type": "normal", "model__treinador": "solution2"}
6151	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 13, "model__random_type": "uniform", "model__treinador": "solution1"}
6152	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "leaky_relu", "model__C": 13, "model__random_type": "uniform", "model__treinador": "solution2"}
